4.48962	177.617	689.618	0.53	12042.6	12.0715	277.03	407.062	135.592	-0.297089	91.8108	-89.2859
6.05373	176.651	694.459	0.53	12063	12.0715	282.098	403.932	146.349	-0.297089	91.8108	-89.2859
6.13605	176.61	694.745	0.53	12145.6	12.0715	282.365	403.8	146.984	-0.297089	91.8108	-89.2859
6.36243	176.481	695.914	0.53	12166.6	12.0715	283.098	403.383	149.582	-0.297089	91.8108	-89.2859
8.65784	173.646	705.102	0.53	12175	12.0715	290.537	394.195	170.001	-0.297089	91.8108	-89.2859
8.05229	157.014	713.355	0.53	12183.7	12.0715	288.575	340.3	188.34	-0.297089	91.8108	-89.2859
-0.611775	150.351	718.019	0.53	12208	12.0715	260.499	318.707	198.703	44.1561	13.9786	-12.3094
-3.03606	151.306	719.38	0.53	12210.8	12.0715	252.643	321.802	201.729	44.1561	13.9786	-12.3094
-11.5303	147.705	724.619	0.53	12232.7	12.0715	225.117	310.132	213.369	44.1561	13.9786	-12.3094
23.3708	168.115	705.723	0.53	11706.6	12.0715	338.214	376.271	171.38	77.0696	57.5962	-27.2483
13.2412	159.688	713.309	0.53	11706.6	12.0715	305.389	348.962	188.238	77.0696	57.5962	-27.2483
11.3325	156.861	714.886	0.53	11706.6	12.0715	299.204	339.804	191.741	77.0696	57.5962	-27.2483
47.7007	145.391	692.786	0.53	11706.6	12.0715	417.055	302.634	142.632	80.0022	-76.3688	-29.9733
45.3987	150.558	693.406	0.53	11706.6	12.0715	409.596	319.378	144.01	80.0022	-76.3688	-29.9733
34.7339	163.402	699.457	0.53	11706.6	12.0715	375.036	360.999	157.456	80.0022	-76.3688	-29.9733
34.2808	163.919	699.333	0.53	11706.6	12.0715	373.568	362.675	157.179	80.0022	-76.3688	-29.9733
36.0882	166.577	685.057	0.53	11706.6	12.0715	379.425	371.288	125.456	50.6638	-21.2726	-53.3955
